id,data,date,user_id,sentiment_class
1150,I might be loved less or not at all by my family.,2022-05-03 16:01:14,8,Neutral
1151,"I have asked my family to postpone their visit which they have been planning for 6 months, and they are deeply hurt.",2022-01-16 09:35:48,8,Neutral
1152,I have been rejected before and it happened again,2021-12-20 06:36:30,8,Neutral
1153,I'm mad that I'm wasting time and not getting my work done.,2021-11-08 09:27:57,8,Neutral
1154,Keep trying to perform the task.,2022-01-07 01:30:43,8,Neutral
1155,I've had writer's block for two hours.,2021-12-18 06:15:25,8,Neutral
1156,wave at an acquaintance and get no response,2021-10-18 02:59:33,8,Neutral
1157,My boss interrupts me during a break to remind me of some work I need to finish today.,2021-11-04 13:46:42,8,Neutral
1158,Mad,2022-06-25 05:16:13,8,Neutral
1159,I should talk with my supervisor to cut back on hours.,2022-05-11 16:43:24,8,Neutral
1160,The team captain on my gaming team approached me to try to remove me as the vice captain on the team citing that they didn't think I was doing enough to assist them.,2022-07-05 16:49:30,8,Neutral
1161,People will realize I am not a very good writer.,2021-11-25 10:09:56,8,Neutral
1162,try to learn spanish without them knowing ,2022-06-02 19:44:43,8,Neutral
1163,My hard work of 15 years was unimportant,2022-04-28 19:39:40,8,Neutral
1164,unhappy,2022-03-04 15:49:02,8,Neutral
1165,I would ask if maybe another time is better to go out.,2022-03-01 08:04:46,8,Neutral
1166,I would have done a better job,2022-02-15 19:29:53,8,Neutral
1167,I might become depressed,2022-02-14 01:05:41,8,Neutral
1168,i don't have enough time to do everything i want,2022-02-03 22:18:23,8,Neutral
1169,I would explain to my family that I do want to see them but ask them to respect that I don't have time at the moment ,2022-01-26 17:36:47,8,Neutral
1170,"I'm trying to start a conversation, but the person doesn't want to talk to me.",2022-08-08 08:49:59,8,Neutral
1171,strict diets don't really work,2021-10-22 15:44:51,8,Neutral
1172,I got so mad I didn't want to be there anymore. ,2022-05-21 21:41:33,8,Neutral
1173,My brother and I stop playing games together.,2022-04-22 12:09:16,8,Neutral
1174,It would mean that I should be having in a different fashion than I currently am. ,2022-05-03 09:06:05,8,Neutral
1175,this diet isn't working,2022-08-17 10:31:35,8,Neutral
1176,I ALWAYS FINISH MY WORK BEFORE THE DEAD BUT MY BOSS PUSH ME TO FINISH THIS IMMIDIEATELY,2021-10-25 22:12:12,8,Neutral
1177,disappointed,2022-04-11 14:09:53,8,Neutral
1178,interviewed for a job with a new company but received a voicemail later in the week they chose to go with another candidate,2021-10-14 02:09:33,8,Neutral
1179,I am not worthy of respect. This person thinks they are better than me.,2022-06-11 18:13:28,8,Neutral
1180,I would watch others work and learn from what they do right and implement it into my work behavior.,2021-10-17 00:22:28,8,Neutral
1181,Try to figure out why I did a poor job and fix those things while finding a new job. ,2022-03-08 09:07:00,8,Neutral
1182,"I asked a coworker about spending time together outside of work, and they declined, saying they were too busy.",2021-12-20 23:30:30,8,Neutral
1183,My family is mad at me,2021-12-30 07:54:15,8,Neutral
1184,I'd be afraid they were mad at me for something,2022-05-16 16:58:36,8,Neutral
1185,nothing,2022-02-14 10:33:26,8,Neutral
1186,I would feel that I was not qualified or good enough for the position. I would become intensely critical of why I was receiving these rejection phone calls. ,2022-05-03 13:02:50,8,Neutral
1187,"I will be unable to provide for my family, which will make me feel worthless",2022-07-10 17:15:39,8,Neutral
1188,Just keep applying for jobs,2022-04-16 01:39:59,8,Neutral
1189,He showed that I am not capable enough to understand what the shop assistant told me.,2021-10-27 00:21:23,8,Neutral
1190,it means that I would be out of a job to which I dedicated two years of my life.,2022-02-19 01:53:31,8,Neutral
1191,I am not going to make enough money to support myself and let myself down,2022-01-10 10:17:20,8,Neutral
1192,My acquaintance did not show any interest in saying hi to me.,2022-05-31 21:14:26,8,Neutral
1193,This hypocrisy is irritating.,2022-07-14 20:01:18,8,Neutral
1194,annoyed,2022-03-24 17:53:39,8,Neutral
1195,She would be in pain and it would cost me a lot of money.,2021-10-25 18:19:54,8,Neutral
1196,I'll be depressed a self-conscious,2022-07-02 05:09:18,8,Neutral
1197,I am useless and cannot come up with words to use.,2021-12-05 23:48:25,8,Neutral
1198,It means that I don't believe I'm a good person.,2021-12-08 08:00:46,8,Neutral
1199,You see someone you know and have liked the few times you have been around them. You wave and get no response.,2022-07-23 05:19:48,8,Neutral
1200,I have a lot to write but can't think of anything.,2021-11-09 06:42:17,8,Neutral
1201,I am experiencing writer's block.,2022-07-12 09:00:19,8,Neutral
1202,anger!,2022-06-09 06:14:03,8,Neutral
1203,Take a break do something else and come back to it later.,2022-08-16 22:06:37,8,Neutral
1204,"I felt the criticism was unfair because they didn't take into account the entire situation, especially considering how the patient was behaving towards me.",2021-09-24 13:56:32,8,Neutral
1205,I wonder whether they are really busy.,2022-01-19 02:44:58,8,Neutral
1206,I fear not taking the time to see them.,2022-08-22 18:02:21,8,Neutral
1207,no,2022-03-06 09:43:20,8,Neutral
1208,I would wonder if there was anything I could do and feel like a failure,2022-06-03 23:17:50,8,Neutral
1209,Agitated,2022-05-07 22:27:42,8,Neutral
1210,He doesn't like spending time with me.,2022-05-20 13:24:04,8,Neutral
1211,The coworker doesn't think am worth spending time with.,2021-11-17 12:05:03,8,Neutral
1212,I can now look for a job I like.,2022-04-07 18:38:12,8,Neutral
1213,embarrassed,2022-06-10 19:52:09,8,Neutral
1214,I lose my house and car.,2021-12-18 08:06:06,8,Neutral
1215,disappointment,2022-01-09 12:51:37,8,Neutral
1216,I would find someone else to talk to e,2022-08-24 09:06:58,8,Neutral
1217,I wasted six months on a job that I am not suited to.,2022-04-22 07:57:48,8,Neutral
1218,He will sack me,2022-07-21 23:10:01,8,Neutral
1219,downhearted,2021-12-05 06:56:20,8,Neutral
1220,It means they don't respect me. ,2022-08-24 17:12:31,8,Neutral
1221,Waving to someone that doesn't acknowledge you existence is kind of embarrassing and cringe. ,2021-11-16 06:38:41,8,Neutral
1222,Thinking about my lack of income,2021-12-24 15:43:19,8,Neutral
1223,I will become homeless.,2022-07-21 17:00:00,8,Neutral
1224,Hurt,2022-03-06 17:40:06,8,Neutral
1225,I'm going to have to live by his rules and he'll ignore all mine,2022-01-12 18:36:04,8,Neutral
1226,guilty,2022-05-18 02:48:24,8,Neutral
1227,I'll feel lonely and inadequate,2022-07-04 15:53:07,8,Neutral
1228,"I would be upset because not having a job means I can't pay rent, buy food, pay for gas, etc.  I would feel like there was something wrong with me that I can't get hired for a job.",2022-05-21 20:35:59,8,Neutral
1229,I would immediately try and find a new job.,2021-09-22 19:09:39,8,Neutral
1230,That I am destined to be stuck in a 9-5 job,2022-06-09 13:56:15,8,Neutral
1231,I will not be able to pay my bills,2021-12-24 00:13:06,8,Neutral
1232,"I saw a so-called friend, waved, and was ignored.",2022-08-06 19:38:37,8,Neutral
1233,have other things to do,2022-06-20 09:25:39,8,Neutral
1234,I may have to break it off with this girl.,2022-05-19 23:48:13,8,Neutral
1235,"My family is coming to visit, but I have asked them to postpone because I'm busy, then I find out they were hurt by this.",2022-04-04 20:07:47,8,Neutral
1236,Maybe I should not care anymore about people.,2021-09-22 14:21:13,8,Neutral
1237,"I would try to strike up a conversation with someone new, or go home. ",2022-03-31 05:48:15,8,Neutral
1238,No one thinks I am good enough to work for them.,2021-10-25 20:43:33,8,Neutral
1239,Sad,2022-02-12 11:22:14,8,Neutral
1240,It would mean that I wasn't able to finish my essay.,2021-12-02 15:56:34,8,Neutral
1241,I would try to shrug it off and see if I could find anyone else at the party who wanted to chat.,2021-09-19 17:47:55,8,Neutral
1242,I've been called for the third time this week explained that the position I've applied to has been filled.,2022-05-05 10:05:12,8,Neutral
1243,I will spiral into a depression either way,2022-08-09 21:47:29,8,Neutral
1244,I can't lose weight,2021-12-20 03:02:31,8,Neutral
1245,It would say that I look stupid.,2022-05-15 07:34:06,8,Neutral
1246,not having met the expectations of employment,2022-06-21 04:20:34,8,Neutral
1247,"I would try to talk to the other person, but would accept their decision.",2022-07-02 05:29:52,8,Neutral
1248,I would be anxious and worried,2022-08-18 20:08:03,8,Neutral
1249,I will be a burden to my parents.,2021-09-03 01:17:59,8,Neutral
1250,Having problems coming up with words to write essay.,2022-04-12 03:01:26,8,Neutral
1251,"I texted to my wife (who is divorcing me) that we fix the steps outside our house that we are trying to sell, but she said it wasn't necessary. I became furious that she didn't agree with me and began swearing out loud, even though it was a minor issue.",2022-06-30 23:19:02,8,Neutral
1252,dissapointed,2022-03-08 10:04:49,8,Neutral
1253,I received a card from a girl I have been chatting with online. She is a friend of a friend and I'm concerned she may be more invested in the relationship than I am and I may have given her the wrong impression as I'm not sure If I want to pursue anything further.,2021-11-21 07:29:39,8,Neutral
1254,Picked up old mail from my grandmas and got old court documents,2022-06-26 14:39:47,8,Neutral
1255,her being gone makes me enter a depression,2022-05-29 10:48:32,8,Neutral
1256,That i have no skills,2022-04-29 22:23:59,8,Neutral
1257,She doesn't value our relationship,2022-01-15 12:22:14,8,Neutral
1258,It would mean I had gone to far below my eyes now.,2022-05-16 15:20:43,8,Neutral
1259,That I'm a loser no one wants to hire me. I should just give up and stop trying to avoid being rejected,2021-10-17 20:23:40,8,Neutral
1260,Trying to research things to spark interest.,2021-10-25 00:37:57,8,Neutral
1261,I'm not worth talking to ,2022-01-23 11:10:16,8,Neutral
1262,My husband purchased a new tablet for himself only,2022-02-17 14:03:01,8,Neutral
1263,It means I cannot pay my bills.,2022-02-25 02:16:46,8,Neutral
1264,upset,2021-12-07 12:55:53,8,Neutral
1265,I think they might be overreacting. ,2022-08-03 14:16:51,8,Neutral
1266,"Mean no I have to pay more money, thats not in my budget, because I was being irresponsible.",2021-11-03 07:59:48,8,Neutral
1267,Ask for help.,2021-10-20 23:07:28,8,Neutral
1268,Apologize to my friend,2022-04-01 14:48:16,8,Neutral
1269,It would mean that my family won't be in my life anymore.,2022-01-29 05:03:11,8,Neutral
1270,"My family wanted to visit me, but I asked them to postpone the trip, making them upset. ",2022-08-09 17:31:23,8,Neutral
1271,I might not pass my class,2021-12-02 19:23:18,8,Neutral
1272,It could be inconvenient and painful and even life-threatening. ,2021-11-30 21:16:06,8,Neutral
1273,losing my research funding,2022-03-24 06:46:10,8,Neutral
1274,"My family is planning on visiting me, but I've asked them to reschedule as I think I'm too busy. They are disappointed by this. ",2021-10-04 08:00:06,8,Neutral
1275,They won't like me anymore.,2021-09-24 18:45:24,8,Neutral
1276,My criticized me over a small mistake I made in a report.  I lashed out rather harshly against him resulting in me almost getting fired on the spot. ,2022-01-25 22:10:36,8,Neutral
1277,I am a failure.,2022-03-11 16:46:35,8,Neutral
1278,Irritation,2022-07-29 04:41:34,8,Neutral
1279,I was fired from my car salesman job.,2022-01-20 07:40:53,8,Neutral
1280,That they do not like me,2021-12-29 16:35:48,8,Neutral
1281,He almost hit my car due to his carelessness.,2022-03-09 14:52:58,8,Neutral
1282,I may not ever get a job.,2022-06-21 01:37:47,8,Neutral
1283,I got the cold shoulder from someone at a party.,2021-10-17 05:18:49,8,Neutral
1284,I will not get a job,2022-04-13 01:15:46,8,Neutral
1285,I have a dull personality,2022-02-22 18:40:33,8,Neutral
1286,I would be unable to get any difficult task completed.,2022-06-16 12:59:53,8,Neutral
1287,socialize online,2022-05-05 05:11:32,8,Neutral
1288,I may have trouble finding another job,2022-04-25 17:15:32,8,Neutral
1289,I'll never be hired,2022-04-09 12:48:32,8,Neutral
1290,"I've been dieting for a week and have gained weight, not lost.",2021-10-10 23:01:48,8,Neutral
1291,sad,2022-04-27 03:31:18,8,Neutral
1292,It means my insurance rates would likely increase if I file a claim,2021-12-03 17:44:47,8,Neutral
1293,embarrassed ,2021-10-06 22:14:38,8,Neutral
1294,I was fired from my job today.,2022-05-13 07:52:57,8,Neutral
1295,My thought was: why was i not giving the position instead of giving it to another person? I felt insulted and look down on.,2022-05-26 18:37:54,8,Neutral
1296,I've been sitting at my desk for two hours trying to wrote an essay but can't put any words together at all. ,2022-04-22 16:28:17,8,Neutral
1297,Worry,2022-04-14 22:08:26,8,Neutral
1298,That he thinks my work is shit.,2022-08-02 18:15:12,8,Neutral
1299,I look lazy,2022-08-08 12:09:07,8,Neutral
1300,I don't have any talents.,2021-12-23 05:01:06,8,Neutral
1301,I'd feel like I wasn't good enough to be hired anywhere,2021-09-03 09:53:28,8,Neutral
1302,I took a coffee break and my boss reminded me of some work that needs to get done,2022-06-07 05:42:33,8,Neutral
1303,it's common to fluctuate a couple of pounds when on a diet.,2021-10-17 17:58:36,8,Neutral
1304,hurt,2021-10-21 17:01:23,8,Neutral
1305,Because I'm not hireable.,2021-09-18 00:34:54,8,Neutral
1306,Maybe he didn't see me,2022-04-30 20:59:23,8,Neutral
1307,My marriage is failing. I am unable to give my child a good life.,2022-05-16 18:50:43,8,Neutral
1308,I would not be able to see my family once again,2022-04-01 05:47:29,8,Neutral
1309,My family thinks I don't like them.,2021-10-01 04:24:42,8,Neutral
1310,I see a person and know and wave but he doesn't acknowledge it,2022-04-19 05:51:27,8,Neutral
1311,I wasted too much time on this person.,2022-02-05 05:24:49,8,Neutral
1312,I am not in control of what I do or how I perceive myself,2022-06-24 11:02:50,8,Neutral
1313,My boyfriend told me that I shouldn't clean the bathroom and to go and deal with the kids.,2022-02-02 20:02:09,8,Neutral
1314,I had not work here,2022-05-21 23:12:02,8,Neutral
1315,I've been struggling with various diets.,2022-02-05 10:12:01,8,Neutral
1316,I would never want to live without my mom involved in my life. She is a supportive and constant person in my life.,2022-07-05 14:50:53,8,Neutral
1317,not being able to make money,2021-11-20 16:12:08,8,Neutral
1318,I'm not solving any issues.,2022-02-02 20:55:44,8,Neutral
1319,I would be hurt and never speak to him again.,2021-10-21 20:59:41,8,Neutral
1320,I'm not worth her time,2021-11-12 04:05:58,8,Neutral
1321,You like a coworker and asked them to go out sometime but they said they are too busy.,2022-05-06 08:28:39,8,Neutral
1322,Contact them to explain the situation and try to reconcile with them.,2022-06-23 06:34:49,8,Neutral
1323,afraid,2022-01-17 02:07:54,8,Neutral
1324,Bite my tongue and try to get the work done as soon as I can,2021-12-30 21:17:15,8,Neutral
1325,I have e been trying a number of diets and have been hitting one diet very hard. At the end of the week I weighed myself and found out I had gained a pound.,2021-12-20 22:26:31,8,Neutral
1326,I'll be stuck in a terrible job or unemployed forever.,2022-05-18 09:29:28,8,Neutral
1327,Just be work friends,2022-05-12 12:48:58,8,Neutral
1328,I'm wasting time,2021-09-09 23:45:27,8,Neutral
1329,I'm not good enough for her son,2022-03-25 17:47:17,8,Neutral
1330,I better end my break fast so I get that the work done.,2022-08-22 21:44:36,8,Neutral
1331,depressed,2021-12-30 10:01:00,8,Neutral
1332,I am not focused on the essay and it is becoming harder to let my thoughts flow.,2022-01-17 13:06:32,8,Neutral
1333,My family wanted to visit and I told them it wasn't a good time. They feel rejected.,2022-02-03 20:09:01,8,Neutral
1334,It says that people should not get into a relationship with me,2022-08-10 22:27:36,8,Neutral
1335,I'm not a very good person.,2021-12-13 20:38:55,8,Neutral
1336,frustrated,2021-12-25 00:10:55,8,Neutral
1337,Frustrating ,2021-10-23 02:25:36,8,Neutral
1338,I would not work,2022-08-12 02:24:02,8,Neutral
1339,My whoel family would grieve.,2022-04-03 20:34:27,8,Neutral
1340,Anxious,2022-05-23 06:22:54,8,Neutral
1341,pressured,2021-12-23 04:41:03,8,Neutral
1342,I am having coffee and my bossreminds me of some work that needs to be done today,2022-04-13 22:49:52,8,Neutral
1343,It would mean that I ignored the situation too long and I did something wrong,2022-07-07 08:36:56,8,Neutral
1344,shame,2022-05-29 14:22:01,8,Neutral
1345,nerves,2022-07-21 19:54:58,8,Neutral
1346,She might think that I'm a loser and has no interest in me as a romantic partner,2021-11-21 17:30:56,8,Neutral
1347,I could be single for a long time.,2022-06-02 13:12:38,8,Neutral
1348,anxious,2021-12-22 13:58:59,8,Neutral
1349,Am I ever going to land a job?,2022-08-05 20:07:13,8,Neutral
1350,I do not have the skills that others have,2022-06-24 15:07:43,8,Neutral
1351,I lack social awareness,2022-07-30 19:09:24,8,Neutral
1352,It would make me feel worthless as a husband ,2022-02-04 20:16:19,8,Neutral
1353,"Let's be honest, nobody likes to be turned down. Nobody likes to be told that you're not sexually attractive, specially on a Saturday night.",2022-04-10 17:34:17,8,Neutral
1354,I do not understand this decision making.,2022-04-05 10:19:19,8,Neutral
1355,I'll never have good relationships. ,2022-07-17 19:11:24,8,Neutral
1356,I FEEL VERY BAD BECAUSE WHEN WE CONSIDER A PERSON AS OUR CLOSE FRIEND AND WE PLAN TO GO OUT WITH THEM BUT THEY NEGLECT FOR THEIR WORK.,2022-01-10 17:54:30,8,Neutral
1357,I would try to work on how I interview to get over the rejection.,2022-03-16 21:41:27,8,Neutral
1358,it would say that I am a loser in life,2022-08-03 08:32:57,8,Neutral
1359,I might grow away from my family.,2021-12-07 07:56:58,8,Neutral
1360,call them again and try to explain the sitution,2022-08-21 07:52:29,8,Neutral
1361,I found a note on the kitchen table saying that my spouse wants to leave me and don't talk him out of it.,2022-05-20 07:08:19,8,Neutral
1362,I start a conversation with someone who is not interested.,2022-07-02 20:48:51,8,Neutral
1363,"\\\ doesn't make any sense\""""",2022-01-07 07:58:52,8,Neutral
1364,unloved,2021-11-27 01:21:51,8,Neutral
1365,She would find something that I can't change intolerable and I can do nothing to fix the situation.,2022-08-26 16:15:13,8,Neutral
1366,I am taking my coffee break at work,2022-07-05 02:14:23,8,Neutral
1367,I've been sitting at my desk for a long time and I haven't been able to get anything done.,2022-08-03 18:44:31,8,Neutral
1368,frustration ,2022-05-23 23:04:44,8,Neutral
1369,anticipation,2022-02-14 12:25:00,8,Neutral
1370,"I've expressed interest in a co-worker, asked them out, and gotten rejected",2022-06-20 07:03:38,8,Neutral
1371,I would lose my house.,2021-09-05 05:28:27,8,Neutral
1372,I don't know anyone at a party,2021-10-09 00:03:58,8,Neutral
1373,I would wonder why she left the way she did.,2021-09-23 20:05:51,8,Neutral
1374,I come home to find a note that my spouse is leaving me and I'm not try to change her mind.,2022-04-04 22:31:49,8,Neutral
1375,Perhaps I can not read people well after all.,2021-11-29 04:10:12,8,Neutral
1376,I am having a bad case of writer's block.,2021-09-22 13:15:30,8,Neutral
1377,I would worry that I unknowingly offended them.,2022-06-09 22:24:28,8,Neutral
1378,"Nothing, I would accept the situation",2021-09-27 01:46:28,8,Neutral
1379,Annoyed,2022-03-16 03:13:19,8,Neutral
1380,My boss thinks I'm incompetent,2021-10-26 17:04:27,8,Neutral
1381,i will lose them at the long run,2022-03-10 22:26:33,8,Neutral
1382,I'm not likable.,2022-04-11 22:22:46,8,Neutral
1383,I got very upset last week when I realized that I had forgotten to fill out a required form and the date that the form was due had already passed.,2021-09-06 06:21:37,8,Neutral
1384,I corrected the problem as soon as possible.,2022-05-21 14:10:36,8,Neutral
1385,I strike up a conversation with someone but he is giving me one word answers and then leaves to talk to someone else.,2021-10-12 09:23:17,8,Neutral
1386,I got turned down for dinner.,2021-12-27 12:32:33,8,Neutral
1387,It will bleed negativity into other areas of my life.,2022-05-16 08:28:40,8,Neutral
1388,there has been many people who stopped being friends with me ,2021-12-20 04:22:55,8,Neutral
1389,"I was greatly irritated, almost angry,  when a close friend reached out to me for assistance on taxes.  I usually do them, but I did not want to be bothered this year and felt almost used.",2022-04-04 08:45:24,8,Neutral
1390,I've been practicing but I'm not making any progress,2021-09-08 13:27:34,8,Neutral
1391,I might have said something wrong.,2021-10-07 19:29:34,8,Neutral
1392,I'm not good enough,2022-01-10 13:33:42,8,Neutral
1393,I'll be unloved and lonely,2021-10-27 08:08:41,8,Neutral
1394,It may change their opinion of me and would change our relationship.,2022-06-17 03:42:40,8,Neutral
1395,I will work harder and ask more questions when I am unsure of things.,2022-01-28 08:18:52,8,Neutral
1396,I did try different diets and after one week of dieting I realized that I've gained a pound.,2022-05-04 08:39:00,8,Neutral
1397,Nothing. Keep studying ,2022-01-25 08:15:57,8,Neutral
1398,busy,2022-06-01 08:25:03,8,Neutral
1399,Disappointed,2022-08-06 01:22:01,8,Neutral
1400,disappointed,2022-07-15 22:31:04,8,Neutral
1401,Maybe they're not the only one,2022-01-18 02:15:55,8,Neutral
1402,I'll never accomplish anything meaningful. ,2022-01-09 20:13:50,8,Neutral
1403,That I feel like I couldn't trust his relationships.,2022-01-12 22:20:17,8,Neutral
1404,"It says exactly that, I'm not a good salesman. It takes a certain personality and talent",2022-02-14 18:28:27,8,Neutral
1405,A friend of mine was pressuring me to see a movie I didn't want to see.  I tried to sheepishly get out of it but did not want to disappoint him so I just sort of agreed when I didn't want to do it.  So I ended up being miserable for two hours watching a movie I did not enjoy.,2022-07-22 03:56:37,8,Neutral
1406,I'm going to die alone,2021-12-07 18:31:45,8,Neutral
1407,"I would tell my coworker that I understand, and I would give them space. ",2022-01-06 12:43:03,8,Neutral
1408,Frustrated,2021-12-31 07:10:00,8,Neutral
1409,I would slide into a depression,2022-06-15 16:14:31,8,Neutral
1410,I would never feel safe in the shelter,2021-12-30 03:54:36,8,Neutral
1411,call and apologize ,2022-04-21 17:12:21,8,Neutral
1412,frustrated,2022-07-24 14:29:13,8,Neutral
1413,I would tell them I will work faster at work.,2021-12-13 15:29:29,8,Neutral
1414,anxious,2022-04-07 18:30:01,8,Neutral
1415,I didn't explain this right.,2021-12-30 19:32:24,8,Neutral
1416,anger,2022-01-09 02:03:05,8,Neutral
1417,"I was a salesperson for six months, but was fired because I did not meet my sales quotas.",2022-04-20 05:52:25,8,Neutral
1418,Try to buckle up.,2021-12-28 14:48:50,8,Neutral
1419,Leave the party.,2022-04-06 23:56:23,8,Neutral
1420,I feel lost and don't know what to do with my life.,2022-05-08 05:52:26,8,Neutral
1421,That I am not qualified for my position ,2022-03-22 15:20:58,8,Neutral
1422,I'm a failure and can't keep a sales person job.,2022-03-23 02:50:21,8,Neutral
1423,"I'm sad that they can't go out, but understanding that they do have a life outside of work.",2022-06-17 18:44:46,8,Neutral
1424,I gained a pound after dieting for a week.,2022-01-22 14:56:22,8,Neutral
1425,disappointed,2022-01-20 13:14:11,8,Neutral
1426,My wife walked out on me by leaving a note and not letting me know,2022-06-26 21:35:32,8,Neutral
1427,We would lose the car,2022-02-12 21:16:49,8,Neutral
1428,I would apply for more jobs,2022-04-29 21:48:31,8,Neutral
1429,My boss approached me while I was on my coffee break and reminded me of some work that was due.,2022-06-30 02:44:34,8,Neutral
1430,sad,2021-09-20 01:03:58,8,Neutral
1431,I am a Christian. I would try to remind myself that GOD LOVES me.,2022-02-02 01:42:33,8,Neutral
1432,I am trying to lose weight. The latest diet has me gaining a pound.,2022-03-17 00:17:57,8,Neutral
1433,I'm the cause of the breakup,2022-06-12 01:58:20,8,Neutral
1434,I would start dating again and  have friends around me.,2022-03-16 22:02:10,8,Neutral
1435,annoyed,2022-08-06 19:28:35,8,Neutral
1436,That person is probably lying and doesn't like me.,2022-01-26 18:30:19,8,Neutral
1437,Anticipation,2021-12-19 16:15:47,8,Neutral
1438,They're going to g.et tired of me forgetting things and fire me one day.,2022-03-21 05:00:31,8,Neutral
1439,I could be alone,2022-07-05 00:04:50,8,Neutral
1440,My boss is overly anxious about my work,2022-07-24 16:01:36,8,Neutral
1441,I'm fundamentally flawed as a person,2021-12-17 11:44:00,8,Neutral
1442,he feels I cannot finish if I take a brief break for coffee,2021-10-01 04:44:40,8,Neutral
1443,"i am being polite and friendly, why can't he?",2022-06-22 18:16:55,8,Neutral
1444,I would complete the task right away.,2021-10-31 08:05:04,8,Neutral
1445,I will never have the things I want.,2022-01-23 20:17:22,8,Neutral
1446,try to be happy for him,2022-08-01 05:37:43,8,Neutral
1447,I have no words to put together for an essay I'm supposed to write.,2021-12-14 12:35:43,8,Neutral
1448,"I will not have the ability to afford basic necessities such as food, shelter, and transportation.",2022-07-04 20:44:23,8,Neutral
1449,Was enjoying a sci-fi show and became angry at my brother for not being here to watch it too,2022-05-06 05:21:48,8,Neutral
1450,its only a pound and the question didnt state whether they had been exercising or not so it isnt a dead end,2022-07-16 03:10:04,8,Neutral
1451,anxious,2022-03-14 01:15:16,8,Neutral
1452,I won't know if I really messed things up or if he was just cheating,2022-03-18 00:42:33,8,Neutral
1453,Accept the situation and move on. Let her go.,2022-03-11 18:38:04,8,Neutral
1454,I will never have a life I enjoy,2022-02-20 01:03:26,8,Neutral
1455,would have liked to become more than friends but doesn't seem like it would happen,2022-07-23 22:34:54,8,Neutral
1456,It means I have too much to do.,2022-05-09 21:37:48,8,Neutral
1457,My spouse has packed up and left me. ,2022-07-05 06:30:19,8,Neutral
1458,I am a bad partner. ,2022-08-08 16:56:57,8,Neutral
1459,What could be wrong with me?,2021-10-12 20:30:04,8,Neutral
1460,People do not want to be around me,2022-01-04 05:48:40,8,Neutral
1461,I waved at someone I knew and they did not wave back,2021-09-14 16:47:10,8,Neutral
1462,I suck at interviews.,2022-03-20 16:26:57,8,Neutral
1463,Seek out professional therapy. ,2022-06-13 04:27:04,8,Neutral
1464,I may not know his situation at the moment.,2022-07-07 03:17:27,8,Neutral
1465,lonely,2021-10-29 15:00:49,8,Neutral
1466,I will spend more of my life doing things I don't enjoy,2022-08-22 23:51:20,8,Neutral
1467,I would try to strike up conversation with another group of friends possibly one where the host I know is in the group so that they can introduce me.,2022-03-09 15:57:09,8,Neutral
1468,He made me feel incompetent and neglected.,2021-12-31 01:24:14,8,Neutral
1469,My boss reminds me of some work I have to do while I'm taking my coffee break. ,2022-04-13 12:57:12,8,Neutral
1470,It would say that I don't know who I am showing outwardly. ,2022-02-19 00:18:12,8,Neutral
1471,This is my break why are you talking about work stuff?,2022-03-07 17:42:15,8,Neutral
1472,I don't make a good or impactful impression on people.,2021-10-17 13:27:48,8,Neutral
1473,I'm not appreciated by him.,2022-06-12 19:36:51,8,Neutral
1474,Maybe I'm unlikeable,2022-05-14 03:00:34,8,Neutral
1475,hospital patients will suffer,2022-04-20 08:41:56,8,Neutral
1476,I might be a boring person,2022-07-10 14:34:37,8,Neutral
1477,angry,2022-06-10 01:42:54,8,Neutral
1478,I cannot handle life as well as I used to.,2021-11-29 03:03:24,8,Neutral
1479,I'll end up homeless,2021-09-16 20:12:32,8,Neutral
1480,Why did he not wave back?,2022-03-07 20:46:08,8,Neutral
1481,Fired after 6 months of working as a car salesman.,2022-06-11 02:15:28,8,Neutral
1482,I feel helpless and scared all of the time,2022-01-01 11:14:09,8,Neutral
1483,I'm not loved.,2022-01-13 09:54:08,8,Neutral
1484,anxious,2022-03-27 01:26:14,8,Neutral
1485,I could lose my job,2022-03-29 01:29:23,8,Neutral
1486,I would end up alone,2021-11-03 17:42:01,8,Neutral
1487,Pay more attention at work,2022-07-01 09:46:41,8,Neutral
1488,My wife has left me.,2022-05-20 20:05:05,8,Neutral
1489,I gained a little weight while trying to diet,2021-12-07 22:42:24,8,Neutral
1490,I'll stop socializing regularly.,2022-04-15 11:04:22,8,Neutral
1491,He didn't recognize me.,2021-09-03 18:21:58,8,Neutral
1492,There is something about me that causes them to not want to talk to me.,2022-06-13 14:01:35,8,Neutral
1493,"After trying techniques to break writer's block, if that didn't work, I would see a guidance counselor at my school. ",2022-01-16 09:14:15,8,Neutral
1494,I would feel sad and lonely that I have lost the relationship with this individual,2021-10-12 12:34:28,8,Neutral
1495,Sad,2021-09-11 14:09:02,8,Neutral
1496,Finish my coffee break and still finish my work on time to prove am competent.,2022-04-24 19:27:15,8,Neutral
1497,I have been on a new diet for some time.,2021-09-15 14:44:18,8,Neutral
1498,I will be homeless,2021-10-27 07:27:34,8,Neutral
1499,I'm boring,2021-09-06 12:04:33,8,Neutral
1500,Hey doesn't care about me at all,2021-12-12 01:25:24,8,Neutral
1501,I am boring.,2021-09-27 19:55:09,8,Neutral
1502,Try a different diet,2021-11-16 01:02:52,8,Neutral
1503,I've haven't been able to think of anything to write for the past 2 hours.,2021-10-17 04:35:17,8,Neutral
