Participant.ID;Scenario;Task;Reply;UttEnum;Depth;Attach;Comp;Global;Health;Control;MetaCog;Others;Hopeless;OthViews;OtherNeg;NC;Exclude
84801;JA;AT;I'm not qualified for the types of jobs I'm applying for.;4789;1;0;3;0;0;0;0;0;0;0;0;0;0
84801;JA;P2;I won't be able to find a good job.;4790;2;0;3;0;0;0;0;0;0;0;0;0;0
84801;JA;DAT;I'm going to have to take a crappy job.;4791;3;0;3;0;0;0;0;0;0;0;0;0;0
84801;JA;DAT;I'm not going to make enough money to feel secure.;4792;4;0;3;0;0;0;0;0;0;0;0;0;0
84801;JA;DAT;I'm going to be tired all the time from stress.;4793;5;0;0;0;0;1;0;0;0;0;0;0;0
84801;JA;DAT;The whole thing is going to snowball, and I'll be stuck in a dead end job while still broke.;4794;6;0;3;0;0;0;0;0;0;0;0;0;0
84801;JA;DAT;I don't have the talent to make more of my life.;4795;7;0;0;3;0;0;0;0;1;0;0;0;0
84801;JA;EmoCat;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;JA;EmoInt;65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;JA;Im;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;JA;Beh;Redouble my efforts to find a decent job;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;JA;Emo;anxious;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;JA;Scen;I just got turned down for a third job.  I was told the positions had already been filled.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Party;AT;This person is not interested in talking with me.;4796;1;0;0;0;0;0;0;0;0;2;0;0;0
84801;Party;P1;They have a superiority complex;4797;2;0;0;0;0;0;0;1;0;0;0;0;0
84801;Party;DAT;They think I am uninteresting;4798;3;0;0;0;0;0;0;0;0;2;0;0;0
84801;Party;DAT;They look down on my intelligence;4799;4;0;0;0;0;0;0;0;0;2;0;0;0
84801;Party;DAT;They'll tell other people how dull they think I am.;4800;5;0;0;0;0;0;0;0;0;3;0;0;0
84801;Party;DAT;I'll get the reputation of a dullard.;4801;6;0;0;0;0;0;0;0;0;3;0;0;0
84801;Party;Emo;annoyed;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Party;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Party;EmoInt;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Party;Scen;Someone at a party gives me one word responses when I try to talk with them.  He then walks away to talk with someone else.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Party;Beh;Find a nicer person to talk to.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Party;Im;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;PTR;AT;I wanted her to pay attention and not interrupt me.;4802;1;0;0;0;0;0;0;0;0;1;0;0;0
84801;PTR;P1;I am being selfish.;4803;2;0;0;3;0;0;0;0;0;0;0;0;0
84801;PTR;DAT;I let my own annoyance become more important than her serious situation.;4804;3;0;0;3;0;0;0;0;0;0;0;0;0
84801;PTR;DAT;I'm not as good of a person as I thought I was.;4805;4;0;0;3;0;0;0;0;0;0;0;0;0
84801;PTR;DAT;I trick myself into believing I'm better than I am.;4806;5;0;1;2;0;0;3;0;0;0;0;0;0
84801;PTR;DAT;I don't practice the same level of self-awareness that I believe in.;4807;6;0;0;0;0;0;3;0;0;0;0;0;0
84801;PTR;DAT;I'm a hypocrite.;4808;7;0;0;3;0;0;0;0;0;0;0;0;0
84801;PTR;EmoInt;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;PTR;Emo;irritated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;PTR;EmoCat;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;PTR;Beh;Apologize and become better;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;PTR;Scen;My partner was visiting her daughter, who was having surgery.  I got annoyed with her on the phone because she was being distracted.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;PTR;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Waving;AT;They don't want to acknowledge me in public.;4809;1;0;0;0;0;0;0;0;0;2;0;0;0
84801;Waving;P1;They don't like me as much as I like them.;4810;2;2;0;0;0;0;0;0;0;2;0;0;0
84801;Waving;DAT;They only pretended to be nice to me before.;4811;3;1;0;0;0;0;0;1;0;2;0;0;0
84801;Waving;DAT;We didn't get along as well as I thought.;4812;4;1;0;0;0;0;0;0;0;1;0;0;0
84801;Waving;DAT;Maybe other people I like don't like me that much either.;4813;5;2;0;0;0;0;0;0;0;3;0;0;0
84801;Waving;DAT;I'm not as popular as I thought I was.;4814;6;1;0;0;0;0;0;0;0;2;0;0;0
84801;Waving;Scen;I see an acquaintance I like out in public.  I wave, but they don't respond.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Waving;Im;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Waving;Emo;surprise;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Waving;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Waving;Beh;Wave again;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84801;Waving;EmoInt;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Dieting;AT;I would feel that I am gong to have setbacks;4815;1;0;0;0;0;0;0;0;1;0;0;0;0
85323;Dieting;P1;I won't see the results as fast as I would like.;4816;2;0;0;0;0;1;0;0;0;0;0;0;0
85323;Dieting;DAT;It would say that I want quick results;4817;3;0;0;1;0;1;0;0;0;0;0;0;0
85323;Dieting;DAT;I am impatient and want to see reward now.;4818;4;0;0;1;0;0;0;0;0;0;0;0;0
85323;Dieting;Scen;I've been dieting for a week and have been good with it all week. I weigh myself at the end of the week and instead of losing weight I gained 1lb.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Dieting;EmoInt;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Dieting;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Dieting;Emo;discouraged;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Dieting;Beh;I would try it again for another week.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Dieting;Im;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;FA;AT;I would feel I let them down and that they are disappointed;4819;1;0;0;0;0;0;0;0;0;2;0;0;0
85323;FA;P1;It means I care about hurting my family and don't want to do that.;4820;2;2;0;0;0;0;0;0;0;0;0;0;0
85323;FA;DAT;I love them and wouldn't want their heart to hurt;4821;3;3;0;0;0;0;0;0;0;0;0;0;0
85323;FA;Emo;Bad;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;FA;Im;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;FA;EmoInt;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;FA;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;FA;Scen;My family has been planning to visit for 6 months but I am busy so I ask them to postpone the trip. They are hurt by this.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;FA;Beh;Try to reassure them and to make arrangements soon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;JA;AT;I would feel that my skills are lacking and I am missing something;4822;1;0;3;0;0;0;0;0;0;0;0;0;0
85323;JA;P1;It would say that I am not good enough;4823;2;1;1;2;0;0;0;0;0;0;0;0;0
85323;JA;DAT;It would mean that I need to make changes in my life;4824;3;0;0;1;0;1;0;0;0;0;0;0;0
85323;JA;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;JA;Beh;I would need to readjust my marketability;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;JA;EmoInt;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;JA;Scen;I just received a call that told me that a job I had applied for had been filled by someone else. It is the third time this week for it to happen.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;JA;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;JA;Emo;discouraged;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Party;AT;The feeling of being rejected made me sad;4825;1;1;1;0;0;0;0;0;0;0;0;0;0
85323;Party;P1;It would say that I am bothered by what people think and if they accept me.;4826;2;0;0;0;0;0;0;0;0;3;0;0;0
85323;Party;DAT;It means I put more value in what others think;4827;3;0;0;0;0;0;0;0;0;3;0;0;0
85323;Party;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Party;EmoInt;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Party;Scen;I am at a party where I only know the person who invited me. I try to talk to someone but he is short and isn't talking then turns and walks away from me.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Party;Beh;Try to talk to someone else;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Party;Im;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;Party;Emo;Sad;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;PTR;AT;I feel unloved and unwanted by my mother and siblings;4828;1;3;0;0;0;0;0;0;0;2;0;0;0
85323;PTR;P1;That there is something that they don't love;4829;2;0;0;0;0;0;0;0;0;0;0;0;1
85323;PTR;DAT;There is something about me that causes them to not want to talk to me.;4830;3;0;0;2;0;0;0;0;0;2;0;0;0
85323;PTR;Scen;We had bad storms in our community and some tornadoes came through and destroyed some of the area. No one in our extended family from out of town checked on me.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;PTR;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;PTR;EmoCat;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;PTR;Beh;I would let it go and just focus on the good things in my life;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;PTR;EmoInt;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85323;PTR;Emo;Hurt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CB;AT;he doesnt think i deserve a break;4831;1;0;0;0;0;0;0;0;0;2;0;0;0
85599;CB;P1;he doesnt realize how hard ive been working;4832;2;0;0;0;0;0;0;0;0;2;0;0;0
85599;CB;DAT;im not doing a good enough job;4833;3;0;3;0;0;0;0;0;0;0;0;0;0
85599;CB;Beh;stop my break and start working;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CB;Emo;annoyed;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CB;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CB;Scen;im taking a break and my boss reminds me of work that needs to be completed;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CB;EmoInt;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CB;Im;99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CW;AT;rejection;4834;1;1;1;0;0;0;0;0;0;0;0;0;0
85599;CW;P1;that I wasnt good enough;4835;2;1;1;2;0;0;0;0;0;0;0;0;0
85599;CW;Im;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CW;Scen;I like my coworker and ask him to hang out but he is too busy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CW;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CW;Beh;try to avoid him unless he talks to me first;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CW;EmoInt;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;CW;Emo;embarrased;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Essay;AT;I cannot focus;4836;1;0;1;1;0;1;0;0;0;0;1;0;0
85599;Essay;P1;im not as good as others;4837;2;0;1;3;0;0;0;0;0;0;0;0;0
85599;Essay;Emo;frustrated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Essay;EmoInt;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Essay;Scen;im trying to write an essay for the last two hours and I cant get it started;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Essay;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Essay;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Essay;Beh;nothing;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;PTR;AT;she doesnt want to share things with me;4838;1;0;0;0;0;1;0;0;0;2;0;0;0
85599;PTR;P1;she doesnt think im important;4839;2;1;0;0;0;0;0;0;0;2;0;0;0
85599;PTR;DAT;i love her more than she loves me;4840;3;2;0;0;0;0;0;0;0;2;0;0;0
85599;PTR;EmoCat;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;PTR;EmoInt;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;PTR;Emo;angry;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;PTR;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;PTR;Scen;My daughter lied to me about a photo on her phone because she was embarrassed ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;PTR;Beh;nothing;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Waving;AT;not being acknowledged;4841;1;0;0;0;0;0;0;0;0;2;0;0;0
85599;Waving;P1;that the person doesnt think highly of me;4842;2;0;0;0;0;0;0;0;0;1;0;0;0
85599;Waving;DAT;that i like them more than they like me;4843;3;2;0;0;0;0;0;0;0;2;0;0;0
85599;Waving;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Waving;EmoInt;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Waving;Beh;nothing;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Waving;Emo;annoyed;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Waving;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85599;Waving;Scen;I wave to an acquaintance who doesnt wave back;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;CB;AT;I am taking a break and don't need to be reminded of my work. ;4844;1;0;0;0;0;1;0;0;0;0;0;0;0
85658;CB;P1;I already know what I need to do and deserve a break. ;4845;2;0;0;0;0;0;0;0;0;0;0;1;0
85658;CB;DAT;He must be picking on me. ;4846;3;0;0;0;0;0;0;1;0;0;0;0;0
85658;CB;DAT;It is not fair to say this when I am taking a break. ;4847;4;0;0;0;0;0;0;0;0;0;1;0;0
85658;CB;Beh;Nothing. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;CB;Im;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;CB;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;CB;EmoInt;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;CB;Scen;My boss told me there is still work to be done while on my break. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;CB;Emo;mad;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;FA;AT;Worried about my family's feelings. ;4848;1;3;0;0;0;0;0;0;0;0;0;0;0
85658;FA;P2;They would think I don't care about them. ;4849;2;1;0;0;0;0;0;0;0;2;0;0;0
85658;FA;DAT;They would not want to have a relationship with me anymore. ;4850;3;2;0;0;0;0;0;0;0;2;0;0;0
85658;FA;DAT;I would lose my family and be alone. ;4851;4;3;0;0;0;0;0;0;0;0;0;0;0
85658;FA;Scen;I upset my family by telling them to not come visit me because I am too busy. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;FA;EmoInt;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;FA;Im;63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;FA;Emo;worry ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;FA;Beh;Make time to see them. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;FA;EmoCat;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Fired;AT;What will I do now that I am fired. ;4852;1;0;1;0;0;1;0;0;0;0;0;0;0
85658;Fired;P2;I am not good enough at my job. ;4853;2;0;3;0;0;0;0;0;0;0;0;0;0
85658;Fired;DAT;I need to pay my bills and won't be able to.;4854;3;0;3;0;0;0;0;0;0;0;0;0;0
85658;Fired;DAT;It will be hard to find another job. ;4855;4;0;3;0;0;0;0;0;0;0;0;0;0
85658;Fired;DAT;I may not get a good job recommendation. ;4856;5;0;3;0;0;0;0;0;0;0;0;0;0
85658;Fired;DAT;I will need to find a different career field since I am not good at this. ;4857;6;0;3;0;0;0;0;0;0;0;0;0;0
85658;Fired;DAT;I hope I don't end up homeless. ;4858;7;0;3;0;0;0;0;0;0;0;0;0;0
85658;Fired;Scen;I got fired for not meeting my job quotas. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Fired;Im;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Fired;Emo;anxious;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Fired;EmoCat;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Fired;EmoInt;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Fired;Beh;Try my hardest to get another job right away. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Lover;AT;I must not be worth the relationship. ;4859;1;2;0;3;0;0;0;0;0;1;0;0;0
85658;Lover;P1;I am not good enough. ;4860;2;1;1;2;0;0;0;0;0;0;0;0;0
85658;Lover;DAT;I will never have a successful relationship.;4861;3;3;0;0;0;0;0;0;1;0;0;0;0
85658;Lover;Scen;My spouse has packed up and left me. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Lover;EmoInt;81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Lover;Beh;Try to be better. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Lover;Emo;upset ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Lover;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;Lover;Im;81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;PTR;AT;I got so mad I didn't want to be there anymore. ;4862;1;0;0;0;0;0;0;0;0;0;1;0;0
85658;PTR;P1;It would be bad to break up our marriage and family over something not important. ;4863;2;0;0;0;0;0;0;0;0;0;0;1;0
85658;PTR;DAT;The kids would be extremely hurt by this. ;4864;3;3;0;0;0;0;0;0;0;0;0;0;0
85658;PTR;DAT;My husband would be hurt when I am just mad and don't really want the relationship to end. ;4865;4;3;0;0;0;0;0;0;0;0;0;0;0
85658;PTR;DAT;Everyones feelings would be hurt and I would be alone. ;4866;5;3;0;0;0;0;0;0;0;0;0;0;0
85658;PTR;Beh;Not have angry outburst and try to remain calm and not overreact. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;PTR;Scen;Had a disagreement with my spouse and almost left. ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;PTR;Im;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;PTR;EmoInt;91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;PTR;EmoCat;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85658;PTR;Emo;Mad;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Dieting;AT;I'm no good at anything.;4867;1;0;0;3;0;0;0;0;0;0;0;0;0
85809;Dieting;P1;I'm always going to be fat;4868;2;0;0;0;3;0;0;0;1;0;0;0;0
85809;Dieting;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Dieting;EmoInt;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Dieting;Beh;Try harder to stick to the diet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Dieting;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Dieting;Scen;I'm failing at a diet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Dieting;Emo;frustrated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Essay;AT;This has happened before, just take your mind off it for a bit;4869;1;0;0;0;0;0;0;0;0;0;0;1;0
85809;Essay;P1;I'm good at writing under pressure, just refocus in a bit;4870;2;0;0;0;0;0;0;0;0;0;0;1;0
85809;Essay;EmoCat;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Essay;Emo;frustration;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Essay;EmoInt;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Essay;Im;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Essay;Scen;I'm having trouble writing an essay;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Essay;Beh;Take 20 minutes off to relax and come back at the work with new eyes.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;FA;AT;I'm an awful person;4871;1;0;0;3;0;0;0;0;0;0;0;0;0
85809;FA;P1;I'm pushing my family away;4872;2;3;0;0;0;1;0;0;0;0;0;0;0
85809;FA;DAT;I'm going to feel incredibly lonely;4873;3;3;0;0;0;0;0;0;0;0;0;0;0
85809;FA;DAT;I'm going to disappoint everyone;4874;4;0;0;0;0;0;0;0;0;3;0;0;0
85809;FA;DAT;I'm going to die alone;4875;5;3;0;0;0;0;0;0;1;0;0;0;0
85809;FA;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;FA;EmoInt;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;FA;Beh;Change my plans if possible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;FA;Emo;guilty;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;FA;Im;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;FA;Scen;I disappointing my family by postponing a meeting with them because I'm busy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Party;AT;I guess I'm too boring;4876;1;0;0;3;0;0;0;0;0;0;0;0;0
85809;Party;P1;I'm just awful at meeting people;4877;2;0;0;0;0;0;0;3;0;0;0;0;0
85809;Party;DAT;I'm never going to make new friends;4878;3;1;0;0;0;0;0;1;2;0;0;0;0
85809;Party;DAT;I'm going to die alone.;4879;4;3;0;0;0;0;0;0;1;0;0;0;0
85809;Party;EmoInt;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Party;EmoCat;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Party;Emo;dissapointed;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Party;Im;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Party;Beh;Try to become more interesting, maybe?;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;Party;Scen;I'm at a party, where I don't know anyone and this stranger blew me off;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;PTR;AT;He's so damn inconsiderate;4880;1;0;0;0;0;0;0;0;0;0;0;1;0
85809;PTR;P1;He holds me to standards he doesn't hold himself to;4881;2;0;0;0;0;0;0;0;0;2;0;0;0
85809;PTR;DAT;I'm going to have to live by his rules and he'll ignore all mine;4882;3;0;0;0;0;3;0;0;1;0;0;0;0
85809;PTR;DAT;He's going to throw more of my things out without asking.;4883;4;0;0;0;0;2;0;0;0;0;0;0;0
85809;PTR;DAT;He's going to throw something important out I can't replace.;4884;5;0;0;0;0;2;0;0;1;0;0;0;0
85809;PTR;DAT;One of us is going to have to move out.;4885;6;1;0;0;0;0;0;0;0;0;0;0;0
85809;PTR;EmoInt;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;PTR;Beh;Just try to ignore him and live by my own standards.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;PTR;Emo;anger;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
85809;PTR;EmoCat;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
